Data for 2024-03-17: 
stock,timestamp,open,high,low,close,volume
AAPL,2024-03-18 10:45:00,177.5300,177.6600,177.5000,177.6100,133666
AAPL,2024-03-18 10:46:00,177.6050,177.6250,177.3000,177.3050,224518
AAPL,2024-03-18 10:47:00,177.3080,177.3900,175.5000,177.2600,236038
AAPL,2024-03-18 10:48:00,177.2600,177.2700,177.0300,177.0410,177156
AAPL,2024-03-18 10:49:00,177.0440,177.0700,176.9700,176.9940,156130
AAPL,2024-03-18 10:50:00,177.0000,177.0100,176.8900,176.9350,186919
AAPL,2024-03-18 10:51:00,176.9290,177.1550,176.9100,177.0990,190348
AAPL,2024-03-18 10:52:00,177.0950,177.2100,177.0700,177.1630,124588
AAPL,2024-03-18 10:53:00,177.1760,177.1800,177.0040,177.0670,142786
AAPL,2024-03-18 10:54:00,177.0700,177.0700,176.9300,177.0650,104812
AAPL,2024-03-18 10:55:00,177.0700,177.1360,177.0250,177.0310,108451
AAPL,2024-03-18 10:56:00,177.0400,177.0800,176.9550,176.9550,140316
AAPL,2024-03-18 10:57:00,176.9500,177.0500,176.9100,176.9700,132771
AAPL,2024-03-18 10:58:00,176.9600,177.0880,176.9200,177.0880,119234
AAPL,2024-03-18 10:59:00,177.0850,177.1800,177.0650,177.1800,114423
AAPL,2024-03-18 11:00:00,177.1800,177.3300,177.1350,177.2200,162200
AAPL,2024-03-18 11:01:00,177.2160,177.2400,177.0450,177.0900,112358
AAPL,2024-03-18 11:02:00,177.1000,177.1300,176.8950,176.9470,151737
AAPL,2024-03-18 11:03:00,176.9450,176.9450,176.6400,176.6500,189772
AAPL,2024-03-18 11:04:00,176.6500,176.7100,176.6400,176.6800,96284
AAPL,2024-03-18 11:05:00,176.6800,176.8000,176.6500,176.7750,116289
AAPL,2024-03-18 11:06:00,176.7740,176.8400,176.7000,176.8300,86346
AAPL,2024-03-18 11:07:00,176.8200,176.8900,176.7600,176.7800,116981
AAPL,2024-03-18 11:08:00,176.7850,176.8150,176.7400,176.7500,77759
AAPL,2024-03-18 11:09:00,176.7410,176.8690,176.7100,176.8300,93722
AAPL,2024-03-18 11:10:00,176.8390,176.8700,176.7400,176.7600,84644
AAPL,2024-03-18 11:11:00,176.7640,176.7950,176.6650,176.7100,85399
AAPL,2024-03-18 11:12:00,176.7050,176.7700,176.7050,176.7450,81419
AAPL,2024-03-18 11:13:00,176.7400,176.7800,176.6350,176.6800,136349
AAPL,2024-03-18 11:14:00,176.6900,176.8700,176.6700,176.8550,151164
AAPL,2024-03-18 11:15:00,176.8600,176.8600,176.7400,176.7800,70343
AAPL,2024-03-18 11:16:00,176.7800,176.7900,176.6000,176.6150,112235
AAPL,2024-03-18 11:17:00,176.6100,176.7900,176.5600,176.7900,197414
AAPL,2024-03-18 11:18:00,176.7850,176.9300,176.7800,176.9300,120709
AAPL,2024-03-18 11:19:00,176.9240,177.0200,176.9200,176.9700,104820
AAPL,2024-03-18 11:20:00,176.9700,177.0300,176.9300,176.9960,222310
AAPL,2024-03-18 11:21:00,176.9960,177.0770,176.9300,177.0150,103691
AAPL,2024-03-18 11:22:00,177.0100,177.0750,176.9650,176.9700,189111
AAPL,2024-03-18 11:23:00,176.9700,177.0000,176.7700,176.7700,132777
AAPL,2024-03-18 11:24:00,176.7800,176.8350,176.7100,176.8100,137688
AAPL,2024-03-18 11:25:00,176.8200,176.8600,176.7900,176.8600,107531
AAPL,2024-03-18 11:26:00,176.8700,176.9300,176.8050,176.8350,115124
AAPL,2024-03-18 11:27:00,176.8400,176.8600,176.7550,176.7880,110785
AAPL,2024-03-18 11:28:00,176.7800,176.8950,176.7600,176.8400,82359
AAPL,2024-03-18 11:29:00,176.8450,176.8550,176.7900,176.8200,108560
AAPL,2024-03-18 11:30:00,176.8200,176.8700,176.7900,176.8600,70162
AAPL,2024-03-18 11:31:00,176.8690,176.9100,176.8200,176.8750,125070
AAPL,2024-03-18 11:32:00,176.8700,176.8700,176.6000,176.6620,135727
AAPL,2024-03-18 11:33:00,176.6550,176.7800,176.6500,176.7000,86422
AAPL,2024-03-18 11:34:00,176.7000,176.7170,176.6400,176.6880,57034
AAPL,2024-03-18 11:35:00,176.6800,176.7800,176.6500,176.7800,65654
AAPL,2024-03-18 11:36:00,176.7800,176.8300,176.7400,176.8080,94042
AAPL,2024-03-18 11:37:00,176.8050,176.8080,176.7100,176.7300,68849
AAPL,2024-03-18 11:38:00,176.7300,176.7600,176.6200,176.6200,57162
AAPL,2024-03-18 11:39:00,176.6200,176.6400,176.5300,176.5500,148106
AAPL,2024-03-18 11:40:00,176.5400,176.5760,176.3600,176.3900,255757
AAPL,2024-03-18 11:41:00,176.3900,176.4200,176.2100,176.2450,261713
AAPL,2024-03-18 11:42:00,176.2500,176.3200,176.1600,176.2760,139848
AAPL,2024-03-18 11:43:00,176.2800,176.3200,176.1200,176.1500,96824
AAPL,2024-03-18 11:44:00,176.1500,176.1900,176.1100,176.1350,86611
AAPL,2024-03-18 11:45:00,176.1350,176.1750,176.1000,176.1400,81895
AAPL,2024-03-18 11:46:00,176.1400,176.1400,176.0200,176.0250,109039
AAPL,2024-03-18 11:47:00,176.0250,176.0780,176.0200,176.0250,69308
AAPL,2024-03-18 11:48:00,176.0300,176.0300,175.8900,175.9050,224054
AAPL,2024-03-18 11:49:00,175.9050,175.9700,175.8400,175.9700,118713
AAPL,2024-03-18 11:50:00,175.9680,176.0360,175.9500,176.0360,128216
AAPL,2024-03-18 11:51:00,176.0370,176.1000,175.9000,175.9260,160399
AAPL,2024-03-18 11:52:00,175.9200,175.9250,175.7700,175.7790,113635
AAPL,2024-03-18 11:53:00,175.7700,175.9550,175.7600,175.8800,128088
AAPL,2024-03-18 11:54:00,175.8750,175.9070,175.8250,175.8500,84388
AAPL,2024-03-18 11:55:00,175.8400,175.8800,175.7800,175.8100,129910
AAPL,2024-03-18 11:56:00,175.8000,175.8050,175.6110,175.6850,187418
AAPL,2024-03-18 11:57:00,175.6850,175.8100,175.6850,175.7760,82527
AAPL,2024-03-18 11:58:00,175.7750,175.8200,175.6600,175.6700,273944
AAPL,2024-03-18 11:59:00,175.6670,175.6760,175.6250,175.6400,107452
AAPL,2024-03-18 12:00:00,175.6400,175.6400,175.4800,175.5300,361758
AAPL,2024-03-18 12:01:00,175.5200,175.5600,175.4600,175.5450,122770
AAPL,2024-03-18 12:02:00,175.5500,175.6200,175.5000,175.5900,190268
AAPL,2024-03-18 12:03:00,175.5800,175.6500,175.5290,175.5390,108214
AAPL,2024-03-18 12:04:00,175.5300,175.5600,175.4200,175.4460,98701
AAPL,2024-03-18 12:05:00,175.4400,175.4700,175.4150,175.4400,69676
AAPL,2024-03-18 12:06:00,175.4350,175.4400,175.2300,175.3600,193244
AAPL,2024-03-18 12:07:00,175.3600,175.5400,175.3600,175.4500,140103
AAPL,2024-03-18 12:08:00,175.4500,175.4500,175.3220,175.4200,122682
AAPL,2024-03-18 12:09:00,175.4140,175.4500,175.3500,175.4200,75164
AAPL,2024-03-18 12:10:00,175.4100,175.4150,175.3500,175.3850,69195
AAPL,2024-03-18 12:11:00,175.3900,175.3900,175.2200,175.2600,161832
AAPL,2024-03-18 12:12:00,175.2550,175.3100,175.2100,175.2450,70712
AAPL,2024-03-18 12:13:00,175.2500,175.3300,175.2450,175.3200,109257
AAPL,2024-03-18 12:14:00,175.3150,175.4700,175.3100,175.4300,102542
AAPL,2024-03-18 12:15:00,175.4200,175.5100,175.4150,175.4780,134045
AAPL,2024-03-18 12:16:00,175.4750,175.5000,175.3300,175.3400,89415
AAPL,2024-03-18 12:17:00,175.3400,175.3750,175.2830,175.3550,111811
AAPL,2024-03-18 12:18:00,175.3560,175.3600,175.2700,175.2800,98964
AAPL,2024-03-18 12:19:00,175.2700,175.3500,175.2650,175.3500,46514
AAPL,2024-03-18 12:20:00,175.3500,175.3800,175.2700,175.2840,88217
AAPL,2024-03-18 12:21:00,175.2900,175.4250,175.2800,175.4150,58806
AAPL,2024-03-18 12:22:00,175.4150,175.5000,175.3400,175.3450,113770
AAPL,2024-03-18 12:23:00,175.3460,175.3460,175.2650,175.2990,60183
AAPL,2024-03-18 12:24:00,175.2900,175.3100,175.2600,175.2700,49849
AAPL,2024-03-18 12:25:00,175.2600,175.2950,175.2000,175.2700,86472
AAPL,2024-03-18 12:26:00,175.2700,175.3200,175.2400,175.2820,62018
AAPL,2024-03-18 12:27:00,175.2840,175.3380,175.2500,175.3100,64200
AAPL,2024-03-18 12:28:00,175.3100,175.4070,175.3100,175.3800,140520
AAPL,2024-03-18 12:29:00,175.3750,175.4500,175.2300,175.2580,119729
AAPL,2024-03-18 12:30:00,175.2550,175.3200,175.1050,175.1460,176285
AAPL,2024-03-18 12:31:00,175.1400,175.2150,175.1200,175.2100,119458
AAPL,2024-03-18 12:32:00,175.2040,175.2300,175.1100,175.1600,81987
AAPL,2024-03-18 12:33:00,175.1600,175.2200,175.1200,175.1900,59695
AAPL,2024-03-18 12:34:00,175.2000,175.2800,175.1700,175.2700,79644
AAPL,2024-03-18 12:35:00,175.2600,175.3600,175.2400,175.3550,73132
AAPL,2024-03-18 12:36:00,175.3510,175.4300,175.3500,175.3750,84712
AAPL,2024-03-18 12:37:00,175.3650,175.3900,175.3100,175.3800,54260
AAPL,2024-03-18 12:38:00,175.3800,175.4000,175.3300,175.3700,64759
AAPL,2024-03-18 12:39:00,175.3800,175.4350,175.3700,175.3800,62735
AAPL,2024-03-18 12:40:00,175.3700,175.3870,175.3200,175.3410,67131
AAPL,2024-03-18 12:41:00,175.3430,175.4000,175.3100,175.3850,52298
AAPL,2024-03-18 12:42:00,175.3700,175.4400,175.3600,175.4150,71290
AAPL,2024-03-18 12:43:00,175.4150,175.5400,175.4100,175.5180,124100
AAPL,2024-03-18 12:44:00,175.5160,175.6200,175.4900,175.5910,152012
AAPL,2024-03-18 12:45:00,175.5950,175.5950,175.4900,175.5400,68040
AAPL,2024-03-18 12:46:00,175.5400,175.5700,175.4900,175.5300,92991
AAPL,2024-03-18 12:47:00,175.5300,175.5420,175.4800,175.4930,52842
AAPL,2024-03-18 12:48:00,175.4900,175.5600,175.4600,175.5150,59663
AAPL,2024-03-18 12:49:00,175.5140,175.5200,175.4150,175.4180,65723
AAPL,2024-03-18 12:50:00,175.4250,175.4410,175.2260,175.2640,120438
AAPL,2024-03-18 12:51:00,175.2600,175.3100,175.1300,175.1500,91976
AAPL,2024-03-18 12:52:00,175.1500,175.2400,175.1400,175.2030,88152
AAPL,2024-03-18 12:53:00,175.2100,175.2300,175.1700,175.1850,54718
AAPL,2024-03-18 12:54:00,175.1900,175.2000,175.0800,175.1000,106872
AAPL,2024-03-18 12:55:00,175.1020,175.1450,175.0810,175.1150,65071
AAPL,2024-03-18 12:56:00,175.1100,175.1500,175.0800,175.1300,58193
AAPL,2024-03-18 12:57:00,175.1400,175.1650,175.1000,175.1200,45601
AAPL,2024-03-18 12:58:00,175.1150,175.1900,175.1100,175.1660,54735
AAPL,2024-03-18 12:59:00,175.1650,175.1700,175.0750,175.0800,81546
AAPL,2024-03-18 13:00:00,175.0800,175.0900,174.9600,175.0200,228189
AAPL,2024-03-18 13:01:00,175.0200,175.1400,175.0200,175.0750,81390
AAPL,2024-03-18 13:02:00,175.0700,175.0800,175.0350,175.0450,50829
AAPL,2024-03-18 13:03:00,175.0450,175.1500,175.0150,175.0240,65506
AAPL,2024-03-18 13:04:00,175.0300,175.0300,174.9900,175.0090,73087
AAPL,2024-03-18 13:05:00,175.0050,175.0650,174.9950,175.0500,73687
AAPL,2024-03-18 13:06:00,175.0500,175.0700,175.0100,175.0570,88198
AAPL,2024-03-18 13:07:00,175.0550,175.1100,175.0300,175.0360,88071
AAPL,2024-03-18 13:08:00,175.0400,175.1500,175.0350,175.1450,69363
AAPL,2024-03-18 13:09:00,175.1450,175.1480,175.0100,175.0140,82809
AAPL,2024-03-18 13:10:00,175.0100,175.0400,174.9700,175.0400,139241
AAPL,2024-03-18 13:11:00,175.0490,175.0500,174.9900,175.0000,129519
AAPL,2024-03-18 13:12:00,175.0050,175.0100,174.7400,174.8320,289454
AAPL,2024-03-18 13:13:00,174.8350,174.9100,174.7750,174.8310,98527
AAPL,2024-03-18 13:14:00,174.8350,174.8350,174.7500,174.8050,88418
AAPL,2024-03-18 13:15:00,174.8100,174.9650,174.8100,174.9400,106401
AAPL,2024-03-18 13:16:00,174.9350,175.0000,174.8900,174.9700,93907
AAPL,2024-03-18 13:17:00,174.9750,174.9770,174.8800,174.9150,39668
AAPL,2024-03-18 13:18:00,174.9150,174.9800,174.9100,174.9550,53112
AAPL,2024-03-18 13:19:00,174.9600,175.0800,174.9450,175.0770,83567
AAPL,2024-03-18 13:20:00,175.0750,175.1700,175.0500,175.1560,203265
AAPL,2024-03-18 13:21:00,175.1550,175.2650,175.1500,175.2550,137037
AAPL,2024-03-18 13:22:00,175.2550,175.5000,175.2300,175.3000,93745
AAPL,2024-03-18 13:23:00,175.3050,175.5000,175.3000,175.3100,131316
AAPL,2024-03-18 13:24:00,175.3070,175.3250,175.2250,175.2800,82185
AAPL,2024-03-18 13:25:00,175.2750,175.3800,175.2720,175.3000,85845
AAPL,2024-03-18 13:26:00,175.3000,175.8010,175.2100,175.2660,77098
AAPL,2024-03-18 13:27:00,175.2650,175.3280,175.2600,175.3280,58505
AAPL,2024-03-18 13:28:00,175.3300,175.3800,175.3100,175.3620,57951
AAPL,2024-03-18 13:29:00,175.3700,175.4200,175.3600,175.3950,98481
AAPL,2024-03-18 13:30:00,175.4000,175.4500,175.3900,175.4500,104641
AAPL,2024-03-18 13:31:00,175.4500,175.4500,175.4000,175.4050,76198
AAPL,2024-03-18 13:32:00,175.4050,175.4500,175.4000,175.4400,54314
AAPL,2024-03-18 13:33:00,175.4300,175.4300,175.3000,175.3600,70751
AAPL,2024-03-18 13:34:00,175.3650,175.4000,175.3500,175.3750,52923
AAPL,2024-03-18 13:35:00,175.3750,175.4000,175.2400,175.2460,79337
AAPL,2024-03-18 13:36:00,175.2500,175.2500,175.1050,175.1450,86102
AAPL,2024-03-18 13:37:00,175.1450,175.1700,175.1000,175.1500,82390
AAPL,2024-03-18 13:38:00,175.1450,175.1450,174.9900,175.0350,96569
AAPL,2024-03-18 13:39:00,175.0350,175.0500,174.9900,175.0000,86287
AAPL,2024-03-18 13:40:00,175.0000,175.0500,174.9950,175.0250,85321
AAPL,2024-03-18 13:41:00,175.0200,175.0500,175.0190,175.0390,55566
AAPL,2024-03-18 13:42:00,175.0400,175.2000,175.0250,175.1600,80257
AAPL,2024-03-18 13:43:00,175.1600,175.1650,175.0400,175.0950,55302
AAPL,2024-03-18 13:44:00,175.1000,175.1090,175.0300,175.0300,44310
AAPL,2024-03-18 13:45:00,175.0350,175.1300,175.0320,175.1300,66285
AAPL,2024-03-18 13:46:00,175.1400,175.1500,175.0600,175.0900,70677
AAPL,2024-03-18 13:47:00,175.0850,175.1300,175.0650,175.0900,38340
AAPL,2024-03-18 13:48:00,175.0900,175.1200,175.0800,175.0950,43196
AAPL,2024-03-18 13:49:00,175.1000,175.1400,175.0900,175.1400,66552
AAPL,2024-03-18 13:50:00,175.1500,175.2000,175.0850,175.1150,68833
AAPL,2024-03-18 13:51:00,175.1150,175.1150,175.0500,175.1000,50123
AAPL,2024-03-18 13:52:00,175.1050,175.1100,175.0450,175.0960,66605
AAPL,2024-03-18 13:53:00,175.0900,175.1150,175.0710,175.0900,44965
AAPL,2024-03-18 13:54:00,175.0900,175.1200,175.0750,175.1060,70446
AAPL,2024-03-18 13:55:00,175.1000,175.1100,175.0050,175.0200,72536
AAPL,2024-03-18 13:56:00,175.0200,175.0500,175.0000,175.0450,46534
AAPL,2024-03-18 13:57:00,175.0500,175.0800,175.0250,175.0450,58148
AAPL,2024-03-18 13:58:00,175.0450,175.1000,175.0340,175.0960,46495
AAPL,2024-03-18 13:59:00,175.0950,175.1450,175.0900,175.1160,78438
AAPL,2024-03-18 14:00:00,175.1200,175.1400,175.0750,175.1100,68507
AAPL,2024-03-18 14:01:00,175.1150,175.1400,175.0900,175.1000,40902
AAPL,2024-03-18 14:02:00,175.1000,175.1200,175.0700,175.1100,34795
AAPL,2024-03-18 14:03:00,175.1050,175.1500,175.0900,175.1160,52172
AAPL,2024-03-18 14:04:00,175.1100,175.1500,175.1000,175.1200,41475
AAPL,2024-03-18 14:05:00,175.1200,175.1400,175.0870,175.0950,52196
AAPL,2024-03-18 14:06:00,175.1000,175.1200,175.0900,175.1150,52119
AAPL,2024-03-18 14:07:00,175.1110,175.2300,175.0500,175.2100,94166
AAPL,2024-03-18 14:08:00,175.2100,175.2850,175.2000,175.2700,108599
AAPL,2024-03-18 14:09:00,175.2750,175.3400,175.2700,175.3100,78102
AAPL,2024-03-18 14:10:00,175.3150,175.3500,175.3050,175.3200,70874
AAPL,2024-03-18 14:11:00,175.3210,175.3700,175.3100,175.3350,82554
AAPL,2024-03-18 14:12:00,175.3400,175.3900,175.3300,175.3900,48784
AAPL,2024-03-18 14:13:00,175.3850,175.4000,175.2800,175.3400,79683
AAPL,2024-03-18 14:14:00,175.3350,175.3450,175.3000,175.3200,50459
AAPL,2024-03-18 14:15:00,175.3250,175.3900,175.3050,175.3700,51892
AAPL,2024-03-18 14:16:00,175.3800,175.4800,175.3800,175.4600,100106
AAPL,2024-03-18 14:17:00,175.4600,175.5000,175.4200,175.4950,75696
AAPL,2024-03-18 14:18:00,175.4910,175.5100,175.4600,175.4860,66618
AAPL,2024-03-18 14:19:00,175.4810,175.5200,175.4600,175.5100,104699
AAPL,2024-03-18 14:20:00,175.5100,175.5250,175.4700,175.4950,61668
AAPL,2024-03-18 14:21:00,175.4950,175.5100,175.4100,175.4310,97046
AAPL,2024-03-18 14:22:00,175.4400,175.4400,175.3560,175.3560,76355
AAPL,2024-03-18 14:23:00,175.3590,175.3780,175.2600,175.2600,76262
AAPL,2024-03-18 14:24:00,175.2700,175.3400,175.2600,175.3200,65301
AAPL,2024-03-18 14:25:00,175.3150,175.3600,175.3100,175.3560,42874
AAPL,2024-03-18 14:26:00,175.3600,175.4500,175.3400,175.4350,76824
AAPL,2024-03-18 14:27:00,175.4400,175.4800,175.4300,175.4650,78152
AAPL,2024-03-18 14:28:00,175.4700,175.5150,175.4700,175.5150,78673
AAPL,2024-03-18 14:29:00,175.5190,175.5400,175.5100,175.5300,47355
AAPL,2024-03-18 14:30:00,175.5400,175.5400,175.4950,175.5030,79429
AAPL,2024-03-18 14:31:00,175.5050,175.5100,175.3800,175.3900,80118
AAPL,2024-03-18 14:32:00,175.3850,175.4200,175.3400,175.3450,82349
AAPL,2024-03-18 14:33:00,175.3450,175.3600,175.3240,175.3250,43601
AAPL,2024-03-18 14:34:00,175.3250,175.3250,175.1400,175.2050,370230
AAPL,2024-03-18 14:35:00,175.2000,175.2050,175.1110,175.1200,69786
AAPL,2024-03-18 14:36:00,175.1200,175.2750,175.1100,175.2600,81179
AAPL,2024-03-18 14:37:00,175.2560,175.3000,175.2000,175.2400,70427
AAPL,2024-03-18 14:38:00,175.2400,175.2550,175.2050,175.2500,50603
AAPL,2024-03-18 14:39:00,175.2500,175.2600,175.1600,175.1800,44811
AAPL,2024-03-18 14:40:00,175.1850,175.1950,175.0720,175.1100,78219
AAPL,2024-03-18 14:41:00,175.1200,175.1200,174.9900,174.9900,103541
AAPL,2024-03-18 14:42:00,174.9900,175.0200,174.8200,174.8700,193750
AAPL,2024-03-18 14:43:00,174.8800,174.9800,174.8800,174.9300,119934
AAPL,2024-03-18 14:44:00,174.9210,175.0300,174.9200,175.0100,79684
AAPL,2024-03-18 14:45:00,175.0050,175.0900,174.9620,175.0600,101210
AAPL,2024-03-18 14:46:00,175.0660,175.1000,175.0300,175.0450,47407
AAPL,2024-03-18 14:47:00,175.0400,175.0600,174.9800,175.0000,83191
AAPL,2024-03-18 14:48:00,175.0000,175.0400,174.9700,174.9890,66354
AAPL,2024-03-18 14:49:00,174.9900,175.5000,174.9900,175.0560,62868
AAPL,2024-03-18 14:50:00,175.0550,175.0700,175.0200,175.0200,50651
AAPL,2024-03-18 14:51:00,175.0100,175.0250,174.9800,174.9800,49637
AAPL,2024-03-18 14:52:00,174.9840,174.9870,174.9500,174.9600,58571
AAPL,2024-03-18 14:53:00,174.9600,175.0300,174.9450,175.0080,58592
AAPL,2024-03-18 14:54:00,175.0050,175.0150,174.9700,174.9700,30551
AAPL,2024-03-18 14:55:00,174.9700,174.9750,174.8950,174.9250,66630
AAPL,2024-03-18 14:56:00,174.9200,174.9400,174.9000,174.9400,968092
AAPL,2024-03-18 14:57:00,174.9300,175.0050,174.9100,175.0000,68404
AAPL,2024-03-18 14:58:00,175.0100,175.0800,175.0100,175.0320,90401
AAPL,2024-03-18 14:59:00,175.0400,175.0400,174.9600,174.9750,92455
AAPL,2024-03-18 15:00:00,174.9750,175.0400,174.9650,175.0300,85837
AAPL,2024-03-18 15:01:00,175.0250,175.1000,175.0250,175.0900,67377
AAPL,2024-03-18 15:02:00,175.0800,175.0800,175.0000,175.0150,59984
AAPL,2024-03-18 15:03:00,175.0200,175.0600,175.0200,175.0600,43943
AAPL,2024-03-18 15:04:00,175.0600,175.0620,175.0400,175.0450,41265
AAPL,2024-03-18 15:05:00,175.0450,175.0450,174.9900,175.0100,63594
AAPL,2024-03-18 15:06:00,175.0100,175.0400,175.0000,175.0100,60159
AAPL,2024-03-18 15:07:00,175.0100,175.0800,174.9900,175.0800,95464
AAPL,2024-03-18 15:08:00,175.0850,175.1380,175.0840,175.1350,111318
AAPL,2024-03-18 15:09:00,175.1400,175.1760,175.0040,175.0400,105946
AAPL,2024-03-18 15:10:00,175.0480,175.0500,175.0000,175.0400,64584
AAPL,2024-03-18 15:11:00,175.0400,175.1350,175.0400,175.1200,101529
AAPL,2024-03-18 15:12:00,175.1100,175.1200,175.0700,175.0850,59154
AAPL,2024-03-18 15:13:00,175.0850,175.0930,175.0300,175.0600,56362
AAPL,2024-03-18 15:14:00,175.0650,175.0680,174.9900,175.0050,73695
AAPL,2024-03-18 15:15:00,175.0000,175.0800,174.9940,175.0700,65677
AAPL,2024-03-18 15:16:00,175.0610,175.0900,175.0200,175.0750,64576
AAPL,2024-03-18 15:17:00,175.0750,175.1000,175.0500,175.0700,66811
AAPL,2024-03-18 15:18:00,175.0750,175.1000,175.0600,175.0700,67642
AAPL,2024-03-18 15:19:00,175.0600,175.0950,175.0100,175.0500,78312
AAPL,2024-03-18 15:20:00,175.0450,175.0830,175.0400,175.0550,66827
AAPL,2024-03-18 15:21:00,175.0600,175.0700,174.9550,175.0340,82015
AAPL,2024-03-18 15:22:00,175.0300,175.0400,174.9850,174.9910,117745
AAPL,2024-03-18 15:23:00,174.9980,175.0300,174.9800,174.9950,125328
AAPL,2024-03-18 15:24:00,174.9950,175.0250,174.9900,175.0000,92038
AAPL,2024-03-18 15:25:00,175.0050,175.0150,174.9100,174.9700,133375
AAPL,2024-03-18 15:26:00,174.9760,175.0200,174.9700,174.9700,67795
AAPL,2024-03-18 15:27:00,174.9700,174.9950,174.9100,174.9900,67750
AAPL,2024-03-18 15:28:00,174.9950,175.0700,174.9850,175.0600,95181
AAPL,2024-03-18 15:29:00,175.0600,175.0800,175.0500,175.0650,53958
AAPL,2024-03-18 15:30:00,175.0700,175.1000,175.0420,175.0800,92464
AAPL,2024-03-18 15:31:00,175.0850,175.1150,175.0500,175.0550,71891
AAPL,2024-03-18 15:32:00,175.0550,175.1200,175.0550,175.1140,66768
AAPL,2024-03-18 15:33:00,175.1130,175.5000,175.1100,175.1540,109051
AAPL,2024-03-18 15:34:00,175.1530,175.1600,175.1100,175.1160,84368
AAPL,2024-03-18 15:35:00,175.1200,175.1200,175.0500,175.0700,69227
AAPL,2024-03-18 15:36:00,175.0720,175.0800,175.0450,175.0450,56327
AAPL,2024-03-18 15:37:00,175.0480,175.0480,174.9750,175.0000,96322
AAPL,2024-03-18 15:38:00,175.0000,175.0280,174.9900,175.0200,66904
AAPL,2024-03-18 15:39:00,175.0250,175.0300,174.9700,174.9900,106687
AAPL,2024-03-18 15:40:00,174.9800,174.9900,174.9200,174.9630,113309
AAPL,2024-03-18 15:41:00,174.9650,174.9700,174.9300,174.9400,73684
AAPL,2024-03-18 15:42:00,174.9450,174.9450,174.8500,174.8600,127474
AAPL,2024-03-18 15:43:00,174.8600,174.9800,174.8600,174.9760,136753
AAPL,2024-03-18 15:44:00,174.9800,175.1050,174.9800,175.0300,158074
AAPL,2024-03-18 15:45:00,175.0250,175.0300,174.9200,174.9800,100918
AAPL,2024-03-18 15:46:00,174.9850,175.0100,174.9250,174.9300,69404
AAPL,2024-03-18 15:47:00,174.9300,174.9600,174.8810,174.9380,73037
AAPL,2024-03-18 15:48:00,174.9400,175.5000,174.9200,174.9240,96192
AAPL,2024-03-18 15:49:00,174.9240,174.9750,174.9000,174.9600,93972
AAPL,2024-03-18 15:50:00,174.9600,174.9600,174.6100,174.7300,463044
AAPL,2024-03-18 15:51:00,174.7200,174.7700,174.6200,174.6400,190801
AAPL,2024-03-18 15:52:00,174.6450,174.6600,174.4100,174.4400,408033
AAPL,2024-03-18 15:53:00,174.4300,174.4300,174.2300,174.2350,275912
AAPL,2024-03-18 15:54:00,174.2300,174.3000,174.0400,174.0700,505378
AAPL,2024-03-18 15:55:00,174.0750,174.2800,173.9600,174.0100,633099
AAPL,2024-03-18 15:56:00,174.0100,174.0900,173.8100,173.8100,438425
AAPL,2024-03-18 15:57:00,173.8200,173.8200,173.6100,173.6860,516588
AAPL,2024-03-18 15:58:00,173.6800,173.7000,173.5850,173.6150,511036
AAPL,2024-03-18 15:59:00,173.6200,173.7800,173.5200,173.7000,1481618

('Error sending data to socket:', AttributeError('__exit__',))
Data for 2024-03-18: 
stock,timestamp,open,high,low,close,volume
AAPL,2024-03-19 09:30:00,174.3400,174.3400,173.7200,173.7980,945506
AAPL,2024-03-19 09:31:00,173.8100,173.9900,173.6600,173.7200,239386
AAPL,2024-03-19 09:32:00,173.6900,173.8400,173.5900,173.6100,208529
AAPL,2024-03-19 09:33:00,173.6110,173.6400,173.3800,173.4000,199852
AAPL,2024-03-19 09:34:00,173.4100,173.7900,173.3900,173.4760,199392
AAPL,2024-03-19 09:35:00,173.4800,173.8100,173.4300,173.7500,308713
AAPL,2024-03-19 09:36:00,173.7400,173.7500,173.5300,173.5700,183740
AAPL,2024-03-19 09:37:00,173.5700,173.7200,173.4400,173.4700,183619
AAPL,2024-03-19 09:38:00,173.4750,173.4800,173.2800,173.3600,171844
AAPL,2024-03-19 09:39:00,173.3500,173.3850,173.1200,173.2050,228728
AAPL,2024-03-19 09:40:00,173.2050,173.3650,173.1900,173.2200,178144
AAPL,2024-03-19 09:41:00,173.2300,173.3200,173.1100,173.3000,224859
AAPL,2024-03-19 09:42:00,173.2900,173.4100,173.2600,173.3800,130783
AAPL,2024-03-19 09:43:00,173.3800,173.3800,173.2200,173.2250,119081
AAPL,2024-03-19 09:44:00,173.2250,173.3450,173.1320,173.1480,150628
AAPL,2024-03-19 09:45:00,173.1550,173.2400,173.0300,173.2350,260511
AAPL,2024-03-19 09:46:00,173.2300,173.4300,173.1900,173.3700,201708
AAPL,2024-03-19 09:47:00,173.3700,173.4800,173.2700,173.3850,120068
AAPL,2024-03-19 09:48:00,173.3900,173.8300,173.3900,173.7700,339786
AAPL,2024-03-19 09:49:00,173.7700,173.8330,173.6730,173.7750,214714
AAPL,2024-03-19 09:50:00,173.7650,174.0790,173.7600,174.0750,265306
AAPL,2024-03-19 09:51:00,174.0750,174.1050,173.9200,174.0900,186543
AAPL,2024-03-19 09:52:00,174.0880,174.2700,174.0300,174.1890,174505
AAPL,2024-03-19 09:53:00,174.1900,174.2450,174.1500,174.1820,139057
